#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5CFE
#Date Time: 2020-09-08 00:42:59.235
#Sample rate: 4e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 4 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 15.392 kHz
#Period: 64.968815 us
#Amplitude: 10 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0

Time (s),Channel 1 (V),Channel 2 (V)
-8.86E-05,-5.615769183,-5.094310708
-8.85E-05,-5.656055587,-5.094310708
-8.85E-05,-5.656055587,-5.094310708
-8.85E-05,-5.656055587,-5.094310708
-8.85E-05,-5.696341991,-5.094310708
-8.84E-05,-5.696341991,-5.094310708
-8.84E-05,-5.736628395,-5.134289409
-8.84E-05,-5.736628395,-5.134289409
-8.84E-05,-5.776914799,-5.094310708
-8.83E-05,-5.776914799,-5.134289409
-8.83E-05,-5.817201202,-5.134289409
-8.83E-05,-5.817201202,-5.134289409
-8.83E-05,-5.817201202,-5.134289409
-8.82E-05,-5.817201202,-5.134289409
-8.82E-05,-5.857487606,-5.134289409
-8.82E-05,-5.857487606,-5.134289409
-8.82E-05,-5.857487606,-5.134289409
-8.81E-05,-5.89777401,-5.134289409
-8.81E-05,-5.89777401,-5.134289409
-8.81E-05,-5.89777401,-5.134289409
-8.81E-05,-5.938060414,-5.134289409
-8.80E-05,-5.938060414,-5.094310708
-8.80E-05,-5.938060414,-5.134289409
-8.80E-05,-5.978346818,-5.134289409
-8.80E-05,-5.978346818,-5.134289409
-8.79E-05,-5.978346818,-5.094310708
-8.79E-05,-6.018633222,-5.134289409
-8.79E-05,-6.058919626,-5.134289409
-8.79E-05,-6.058919626,-5.134289409
-8.78E-05,-6.058919626,-5.134289409
-8.78E-05,-6.09920603,-5.134289409
-8.78E-05,-6.09920603,-5.134289409
-8.78E-05,-6.139492434,-5.134289409
-8.77E-05,-6.139492434,-5.174268111
-8.77E-05,-6.139492434,-5.134289409
-8.77E-05,-6.179778838,-5.174268111
-8.77E-05,-6.179778838,-5.174268111
-8.76E-05,-6.179778838,-5.174268111
-8.76E-05,-6.220065241,-5.174268111
-8.76E-05,-6.220065241,-5.174268111
-8.76E-05,-6.220065241,-5.174268111
-8.75E-05,-6.260351645,-5.174268111
-8.75E-05,-6.300638049,-5.174268111
-8.75E-05,-6.300638049,-5.214246812
-8.75E-05,-6.300638049,-5.174268111
-8.74E-05,-6.300638049,-5.174268111
-8.74E-05,-6.340924453,-5.174268111
-8.74E-05,-6.340924453,-5.174268111
-8.74E-05,-6.381210857,-5.214246812
-8.73E-05,-6.381210857,-5.174268111
-8.73E-05,-6.381210857,-5.174268111
-8.73E-05,-6.421497261,-5.174268111
-8.73E-05,-6.421497261,-5.214246812
-8.72E-05,-6.461783665,-5.174268111
-8.72E-05,-6.461783665,-5.214246812
-8.72E-05,-6.461783665,-5.214246812
-8.72E-05,-6.502070069,-5.214246812
-8.71E-05,-6.502070069,-5.214246812
-8.71E-05,-6.542356473,-5.214246812
-8.71E-05,-6.502070069,-5.174268111
-8.71E-05,-6.542356473,-5.214246812
-8.70E-05,-6.582642876,-5.214246812
-8.70E-05,-6.62292928,-5.214246812
-8.70E-05,-6.582642876,-5.214246812
-8.70E-05,-6.62292928,-5.214246812
-8.69E-05,-6.62292928,-5.214246812
-8.69E-05,-6.62292928,-5.214246812
-8.69E-05,-6.663215684,-5.214246812
-8.69E-05,-6.663215684,-5.214246812
-8.68E-05,-6.663215684,-5.214246812
-8.68E-05,-6.703502088,-5.214246812
-8.68E-05,-6.703502088,-5.214246812
-8.68E-05,-6.743788492,-5.214246812
-8.67E-05,-6.743788492,-5.214246812
-8.67E-05,-6.743788492,-5.214246812
-8.67E-05,-6.784074896,-5.214246812
-8.67E-05,-6.784074896,-5.214246812
-8.66E-05,-6.8243613,-5.254225514
-8.66E-05,-6.8243613,-5.254225514
-8.66E-05,-6.864647704,-5.214246812
-8.66E-05,-6.864647704,-5.254225514
-8.65E-05,-6.904934108,-5.254225514
-8.65E-05,-6.904934108,-5.254225514
-8.65E-05,-6.904934108,-5.254225514
-8.65E-05,-6.904934108,-5.254225514
-8.64E-05,-6.945220511,-5.254225514
-8.64E-05,-6.945220511,-5.254225514
-8.64E-05,-6.985506915,-5.254225514
-8.64E-05,-6.985506915,-5.254225514
-8.63E-05,-6.985506915,-5.254225514
-8.63E-05,-7.025793319,-5.254225514
-8.63E-05,-7.025793319,-5.254225514
-8.63E-05,-7.025793319,-5.254225514
-8.62E-05,-7.066079723,-5.254225514
-8.62E-05,-7.106366127,-5.254225514
-8.62E-05,-7.106366127,-5.294204215
-8.62E-05,-7.106366127,-5.254225514
-8.61E-05,-7.146652531,-5.254225514
-8.61E-05,-7.146652531,-5.254225514
-8.61E-05,-7.186938935,-5.294204215
-8.61E-05,-7.146652531,-5.294204215
-8.60E-05,-7.186938935,-5.254225514
-8.60E-05,-7.186938935,-5.254225514
-8.60E-05,-7.227225339,-5.294204215
-8.60E-05,-7.227225339,-5.294204215
-8.59E-05,-7.267511743,-5.294204215
-8.59E-05,-7.267511743,-5.294204215
-8.59E-05,-7.267511743,-5.294204215
-8.59E-05,-7.267511743,-5.294204215
-8.58E-05,-7.307798147,-5.294204215
-8.58E-05,-7.307798147,-5.294204215
-8.58E-05,-7.307798147,-5.294204215
-8.58E-05,-7.34808455,-5.254225514
-8.57E-05,-7.388370954,-5.294204215
-8.57E-05,-7.388370954,-5.294204215
-8.57E-05,-7.388370954,-5.294204215
-8.57E-05,-7.428657358,-5.294204215
-8.56E-05,-7.428657358,-5.294204215
-8.56E-05,-7.428657358,-5.294204215
-8.56E-05,-7.468943762,-5.294204215
-8.56E-05,-7.468943762,-5.294204215
-8.55E-05,-7.468943762,-5.294204215
-8.55E-05,-7.509230166,-5.294204215
-8.55E-05,-7.509230166,-5.294204215
-8.55E-05,-7.54951657,-5.294204215
-8.54E-05,-7.54951657,-5.294204215
-8.54E-05,-7.54951657,-5.334182917
-8.54E-05,-7.589802974,-5.334182917
-8.54E-05,-7.589802974,-5.334182917
-8.53E-05,-7.630089378,-5.334182917
-8.53E-05,-7.630089378,-5.334182917
-8.53E-05,-7.670375782,-5.334182917
-8.53E-05,-7.670375782,-5.294204215
-8.52E-05,-7.670375782,-5.334182917
-8.52E-05,-7.710662185,-5.334182917
-8.52E-05,-7.710662185,-5.334182917
-8.52E-05,-7.710662185,-5.334182917
-8.51E-05,-7.750948589,-5.334182917
-8.51E-05,-7.791234993,-5.334182917
-8.51E-05,-7.791234993,-5.334182917
-8.51E-05,-7.791234993,-5.334182917
-8.50E-05,-7.791234993,-5.334182917
-8.50E-05,-7.791234993,-5.334182917
-8.50E-05,-7.871807801,-5.374161618
-8.50E-05,-7.831521397,-5.334182917
-8.49E-05,-7.871807801,-5.334182917
-8.49E-05,-7.871807801,-5.334182917
-8.49E-05,-7.871807801,-5.334182917
-8.49E-05,-7.912094205,-5.374161618
-8.48E-05,-7.912094205,-5.334182917
-8.48E-05,-7.912094205,-5.334182917
-8.48E-05,-7.952380609,-5.334182917
-8.48E-05,-7.952380609,-5.334182917
-8.47E-05,-7.952380609,-5.334182917
-8.47E-05,-7.992667013,-5.334182917
-8.47E-05,-7.992667013,-5.334182917
-8.47E-05,-8.032953417,-5.374161618
-8.46E-05,-8.032953417,-5.334182917
-8.46E-05,-8.032953417,-5.334182917
-8.46E-05,-8.073239821,-5.334182917
-8.46E-05,-8.073239821,-5.334182917
-8.45E-05,-8.113526224,-5.374161618
-8.45E-05,-8.113526224,-5.374161618
-8.45E-05,-8.153812628,-5.334182917
-8.45E-05,-8.153812628,-5.374161618
-8.44E-05,-8.194099032,-5.374161618
-8.44E-05,-8.194099032,-5.374161618
-8.44E-05,-8.194099032,-5.374161618
-8.44E-05,-8.194099032,-5.374161618
-8.43E-05,-8.234385436,-5.374161618
-8.43E-05,-8.234385436,-5.374161618
-8.43E-05,-8.27467184,-5.374161618
-8.43E-05,-8.27467184,-5.374161618
-8.42E-05,-8.27467184,-5.374161618
-8.42E-05,-8.314958244,-5.374161618
-8.42E-05,-8.314958244,-5.374161618
-8.42E-05,-8.355244648,-5.41414032
-8.41E-05,-8.355244648,-5.41414032
-8.41E-05,-8.355244648,-5.374161618
-8.41E-05,-8.395531052,-5.374161618
-8.41E-05,-8.395531052,-5.374161618
-8.40E-05,-8.435817456,-5.374161618
-8.40E-05,-8.435817456,-5.374161618
-8.40E-05,-8.435817456,-5.374161618
-8.40E-05,-8.476103859,-5.41414032
-8.39E-05,-8.476103859,-5.374161618
-8.39E-05,-8.476103859,-5.374161618
-8.39E-05,-8.516390263,-5.374161618
-8.39E-05,-8.516390263,-5.374161618
-8.38E-05,-8.556676667,-5.374161618
-8.38E-05,-8.556676667,-5.41414032
-8.38E-05,-8.556676667,-5.374161618
-8.38E-05,-8.556676667,-5.374161618
-8.37E-05,-8.596963071,-5.374161618
-8.37E-05,-8.596963071,-5.41414032
-8.37E-05,-8.596963071,-5.41414032
-8.37E-05,-8.596963071,-5.374161618
-8.36E-05,-8.637249475,-5.41414032
-8.36E-05,-8.677535879,-5.41414032
-8.36E-05,-8.677535879,-5.41414032
-8.36E-05,-8.717822283,-5.41414032
-8.35E-05,-8.717822283,-5.374161618
-8.35E-05,-8.717822283,-5.41414032
-8.35E-05,-8.758108687,-5.41414032
-8.35E-05,-8.758108687,-5.41414032
-8.34E-05,-8.798395091,-5.41414032
-8.34E-05,-8.798395091,-5.41414032
-8.34E-05,-8.838681495,-5.41414032
-8.34E-05,-8.838681495,-5.41414032
-8.33E-05,-8.878967898,-5.41414032
-8.33E-05,-8.838681495,-5.41414032
-8.33E-05,-8.878967898,-5.41414032
-8.33E-05,-8.878967898,-5.41414032
-8.32E-05,-8.919254302,-5.454119021
-8.32E-05,-8.919254302,-5.454119021
-8.32E-05,-8.919254302,-5.41414032
-8.32E-05,-8.959540706,-5.41414032
-8.31E-05,-8.99982711,-5.41414032
-8.31E-05,-8.959540706,-5.41414032
-8.31E-05,-8.99982711,-5.41414032
-8.31E-05,-9.040113514,-5.41414032
-8.30E-05,-9.040113514,-5.41414032
-8.30E-05,-9.040113514,-5.454119021
-8.30E-05,-9.040113514,-5.41414032
-8.30E-05,-9.080399918,-5.41414032
-8.29E-05,-9.080399918,-5.454119021
-8.29E-05,-9.080399918,-5.41414032
-8.29E-05,-9.120686322,-5.454119021
-8.29E-05,-9.120686322,-5.454119021
-8.28E-05,-9.160972726,-5.41414032
-8.28E-05,-9.160972726,-5.41414032
-8.28E-05,-9.20125913,-5.454119021
-8.28E-05,-9.20125913,-5.41414032
-8.27E-05,-9.20125913,-5.41414032
-8.27E-05,-9.20125913,-5.41414032
-8.27E-05,-9.241545533,-5.41414032
-8.27E-05,-9.241545533,-5.41414032
-8.26E-05,-9.241545533,-5.454119021
-8.26E-05,-9.281831937,-5.454119021
-8.26E-05,-9.281831937,-5.41414032
-8.26E-05,-9.322118341,-5.41414032
-8.25E-05,-9.322118341,-5.454119021
-8.25E-05,-9.362404745,-5.454119021
-8.25E-05,-9.362404745,-5.454119021
-8.25E-05,-9.362404745,-5.41414032
-8.24E-05,-9.402691149,-5.454119021
-8.24E-05,-9.402691149,-5.454119021
-8.24E-05,-9.442977553,-5.454119021
-8.24E-05,-9.442977553,-5.454119021
-8.23E-05,-9.442977553,-5.454119021
-8.23E-05,-9.483263957,-5.454119021
-8.23E-05,-9.483263957,-5.454119021
-8.23E-05,-9.483263957,-5.454119021
-8.22E-05,-9.523550361,-5.454119021
-8.22E-05,-9.523550361,-5.454119021
-8.22E-05,-9.563836765,-5.454119021
-8.22E-05,-9.563836765,-5.454119021
-8.21E-05,-9.604123168,-5.454119021
-8.21E-05,-9.604123168,-5.494097723
-8.21E-05,-9.604123168,-5.494097723
-8.21E-05,-9.644409572,-5.494097723
-8.20E-05,-9.644409572,-5.494097723
-8.20E-05,-9.644409572,-5.494097723
-8.20E-05,-9.684695976,-5.494097723
-8.20E-05,-9.684695976,-5.494097723
-8.19E-05,-9.684695976,-5.494097723
-8.19E-05,-9.72498238,-5.494097723
-8.19E-05,-9.72498238,-5.454119021
-8.19E-05,-9.72498238,-5.454119021
-8.18E-05,-9.765268784,-5.454119021
-8.18E-05,-9.805555188,-5.494097723
-8.18E-05,-9.805555188,-5.494097723
-8.18E-05,-9.805555188,-5.494097723
-8.17E-05,-9.805555188,-5.494097723
-8.17E-05,-9.845841592,-5.494097723
-8.17E-05,-9.845841592,-5.494097723
-8.17E-05,-9.845841592,-5.454119021
-8.16E-05,-9.886127996,-5.494097723
-8.16E-05,-9.886127996,-5.494097723
-8.16E-05,-9.886127996,-5.494097723
-8.16E-05,-9.9264144,-5.494097723
-8.15E-05,-9.966700804,-5.454119021
-8.15E-05,-9.9264144,-5.454119021
-8.15E-05,-9.966700804,-5.494097723
-8.15E-05,-9.966700804,-5.494097723
-8.14E-05,-10.00698721,-5.454119021
-8.14E-05,-10.00698721,-5.494097723
-8.14E-05,-10.00698721,-5.494097723
-8.14E-05,-10.04727361,-5.494097723
-8.13E-05,-10.08756002,-5.494097723
-8.13E-05,-10.04727361,-5.454119021
-8.13E-05,-10.08756002,-5.454119021
-8.13E-05,-10.04727361,-5.41414032
-8.12E-05,-10.04727361,-5.41414032
-8.12E-05,-10.04727361,-5.374161618
-8.12E-05,-10.00698721,-5.334182917
-8.12E-05,-10.00698721,-5.334182917
-8.11E-05,-9.966700804,-5.294204215
-8.11E-05,-9.966700804,-5.254225514
-8.11E-05,-9.966700804,-5.254225514
-8.11E-05,-9.9264144,-5.214246812
-8.10E-05,-9.9264144,-5.174268111
-8.10E-05,-9.9264144,-5.134289409
-8.10E-05,-9.886127996,-5.094310708
-8.10E-05,-9.886127996,-5.094310708
-8.09E-05,-9.845841592,-5.054332006
-8.09E-05,-9.845841592,-5.014353305
-8.09E-05,-9.845841592,-5.014353305
-8.09E-05,-9.805555188,-4.974374603
-8.08E-05,-9.805555188,-4.934395902
-8.08E-05,-9.765268784,-4.8944172
-8.08E-05,-9.72498238,-4.8944172
-8.08E-05,-9.72498238,-4.854438499
-8.07E-05,-9.72498238,-4.814459797
-8.07E-05,-9.684695976,-4.774481095
-8.07E-05,-9.684695976,-4.774481095
-8.07E-05,-9.684695976,-4.734502394
-8.06E-05,-9.644409572,-4.694523692
-8.06E-05,-9.644409572,-4.654544991
-8.06E-05,-9.644409572,-4.654544991
-8.06E-05,-9.604123168,-4.614566289
-8.05E-05,-9.604123168,-4.574587588
-8.05E-05,-9.563836765,-4.574587588
-8.05E-05,-9.563836765,-4.494630185
-8.05E-05,-9.563836765,-4.494630185
-8.04E-05,-9.523550361,-4.454651483
-8.04E-05,-9.523550361,-4.454651483
-8.04E-05,-9.523550361,-4.414672782
-8.04E-05,-9.483263957,-4.37469408
-8.03E-05,-9.483263957,-4.37469408
-8.03E-05,-9.483263957,-4.37469408
-8.03E-05,-9.483263957,-4.334715379
-8.03E-05,-9.442977553,-4.294736677
-8.02E-05,-9.402691149,-4.254757976
-8.02E-05,-9.402691149,-4.254757976
-8.02E-05,-9.402691149,-4.214779274
-8.02E-05,-9.362404745,-4.174800573
-8.01E-05,-9.362404745,-4.174800573
-8.01E-05,-9.322118341,-4.134821871
-8.01E-05,-9.322118341,-4.134821871
-8.01E-05,-9.322118341,-4.09484317
-8.00E-05,-9.281831937,-4.054864468
-8.00E-05,-9.281831937,-4.054864468
-8.00E-05,-9.241545533,-4.014885767
-8.00E-05,-9.241545533,-4.014885767
-7.99E-05,-9.241545533,-3.974907065
-7.99E-05,-9.20125913,-3.934928364
-7.99E-05,-9.20125913,-3.894949662
-7.99E-05,-9.160972726,-3.854970961
-7.98E-05,-9.160972726,-3.854970961
-7.98E-05,-9.160972726,-3.854970961
-7.98E-05,-9.160972726,-3.814992259
-7.98E-05,-9.120686322,-3.775013558
-7.97E-05,-9.080399918,-3.735034856
-7.97E-05,-9.080399918,-3.735034856
-7.97E-05,-9.080399918,-3.695056155
-7.97E-05,-9.040113514,-3.695056155
-7.96E-05,-9.040113514,-3.655077453
-7.96E-05,-8.99982711,-3.615098752
-7.96E-05,-8.99982711,-3.57512005
-7.96E-05,-8.99982711,-3.57512005
-7.95E-05,-8.959540706,-3.535141349
-7.95E-05,-8.959540706,-3.535141349
-7.95E-05,-8.919254302,-3.495162647
-7.95E-05,-8.919254302,-3.455183946
-7.94E-05,-8.919254302,-3.455183946
-7.94E-05,-8.878967898,-3.415205244
-7.94E-05,-8.878967898,-3.415205244
-7.94E-05,-8.878967898,-3.375226543
-7.93E-05,-8.838681495,-3.335247841
-7.93E-05,-8.838681495,-3.335247841
-7.93E-05,-8.798395091,-3.29526914
-7.93E-05,-8.838681495,-3.29526914
-7.92E-05,-8.798395091,-3.255290438
-7.92E-05,-8.798395091,-3.255290438
-7.92E-05,-8.758108687,-3.215311737
-7.92E-05,-8.717822283,-3.175333035
-7.91E-05,-8.758108687,-3.175333035
-7.91E-05,-8.717822283,-3.175333035
-7.91E-05,-8.677535879,-3.135354334
-7.91E-05,-8.677535879,-3.095375632
-7.90E-05,-8.677535879,-3.055396931
-7.90E-05,-8.677535879,-3.055396931
-7.90E-05,-8.637249475,-3.015418229
-7.90E-05,-8.637249475,-3.015418229
-7.89E-05,-8.596963071,-2.975439528
-7.89E-05,-8.596963071,-2.975439528
-7.89E-05,-8.556676667,-2.935460826
-7.89E-05,-8.556676667,-2.935460826
-7.88E-05,-8.556676667,-2.895482125
-7.88E-05,-8.516390263,-2.855503423
-7.88E-05,-8.476103859,-2.855503423
-7.88E-05,-8.476103859,-2.815524722
-7.87E-05,-8.476103859,-2.815524722
-7.87E-05,-8.476103859,-2.77554602
-7.87E-05,-8.476103859,-2.77554602
-7.87E-05,-8.476103859,-2.735567319
-7.86E-05,-8.435817456,-2.695588617
-7.86E-05,-8.395531052,-2.695588617
-7.86E-05,-8.395531052,-2.655609916
-7.86E-05,-8.355244648,-2.655609916
-7.85E-05,-8.355244648,-2.615631214
-7.85E-05,-8.314958244,-2.575652513
-7.85E-05,-8.314958244,-2.575652513
-7.85E-05,-8.314958244,-2.535673811
-7.84E-05,-8.27467184,-2.535673811
-7.84E-05,-8.27467184,-2.49569511
-7.84E-05,-8.27467184,-2.49569511
-7.84E-05,-8.234385436,-2.455716408
-7.83E-05,-8.234385436,-2.415737707
-7.83E-05,-8.234385436,-2.415737707
-7.83E-05,-8.234385436,-2.415737707
-7.83E-05,-8.194099032,-2.375759005
-7.82E-05,-8.153812628,-2.375759005
-7.82E-05,-8.153812628,-2.335780304
-7.82E-05,-8.153812628,-2.335780304
-7.82E-05,-8.153812628,-2.295801602
-7.81E-05,-8.113526224,-2.295801602
-7.81E-05,-8.113526224,-2.255822901
-7.81E-05,-8.073239821,-2.215844199
-7.81E-05,-8.073239821,-2.215844199
-7.80E-05,-8.073239821,-2.215844199
-7.80E-05,-8.032953417,-2.175865498
-7.80E-05,-8.032953417,-2.135886796
-7.80E-05,-7.992667013,-2.135886796
-7.79E-05,-7.992667013,-2.095908095
-7.79E-05,-7.992667013,-2.095908095
-7.79E-05,-7.952380609,-2.095908095
-7.79E-05,-7.952380609,-2.055929393
-7.78E-05,-7.952380609,-2.055929393
-7.78E-05,-7.912094205,-2.015950692
-7.78E-05,-7.912094205,-2.015950692
-7.78E-05,-7.912094205,-1.97597199
-7.77E-05,-7.871807801,-1.97597199
-7.77E-05,-7.871807801,-1.935993289
-7.77E-05,-7.831521397,-1.896014587
-7.77E-05,-7.831521397,-1.896014587
-7.76E-05,-7.791234993,-1.856035886
-7.76E-05,-7.791234993,-1.856035886
-7.76E-05,-7.791234993,-1.856035886
-7.76E-05,-7.750948589,-1.816057184
-7.75E-05,-7.750948589,-1.776078483
-7.75E-05,-7.710662185,-1.736099781
-7.75E-05,-7.710662185,-1.776078483
-7.75E-05,-7.710662185,-1.736099781
-7.74E-05,-7.670375782,-1.69612108
-7.74E-05,-7.670375782,-1.69612108
-7.74E-05,-7.630089378,-1.656142378
-7.74E-05,-7.630089378,-1.656142378
-7.73E-05,-7.630089378,-1.656142378
-7.73E-05,-7.589802974,-1.616163677
-7.73E-05,-7.589802974,-1.576184975
-7.73E-05,-7.54951657,-1.576184975
-7.72E-05,-7.54951657,-1.536206274
-7.72E-05,-7.54951657,-1.536206274
-7.72E-05,-7.509230166,-1.536206274
-7.72E-05,-7.509230166,-1.496227572
-7.71E-05,-7.468943762,-1.496227572
-7.71E-05,-7.509230166,-1.456248871
-7.71E-05,-7.468943762,-1.456248871
-7.71E-05,-7.428657358,-1.416270169
-7.70E-05,-7.428657358,-1.416270169
-7.70E-05,-7.428657358,-1.416270169
-7.70E-05,-7.388370954,-1.376291468
-7.70E-05,-7.388370954,-1.376291468
-7.69E-05,-7.388370954,-1.336312766
-7.69E-05,-7.34808455,-1.336312766
-7.69E-05,-7.34808455,-1.336312766
-7.69E-05,-7.34808455,-1.296334065
-7.68E-05,-7.307798147,-1.296334065
-7.68E-05,-7.307798147,-1.216376662
-7.68E-05,-7.267511743,-1.216376662
-7.68E-05,-7.267511743,-1.216376662
-7.67E-05,-7.267511743,-1.17639796
-7.67E-05,-7.267511743,-1.17639796
-7.67E-05,-7.186938935,-1.136419259
-7.67E-05,-7.227225339,-1.136419259
-7.66E-05,-7.186938935,-1.136419259
-7.66E-05,-7.146652531,-1.096440557
-7.66E-05,-7.186938935,-1.096440557
-7.66E-05,-7.106366127,-1.056461856
-7.65E-05,-7.146652531,-1.056461856
-7.65E-05,-7.106366127,-1.016483154
-7.65E-05,-7.106366127,-1.016483154
-7.65E-05,-7.066079723,-0.976504453
-7.64E-05,-7.066079723,-0.976504453
-7.64E-05,-7.025793319,-0.936525751
-7.64E-05,-7.025793319,-0.936525751
-7.64E-05,-7.025793319,-0.936525751
-7.63E-05,-6.985506915,-0.89654705
-7.63E-05,-6.985506915,-0.89654705
-7.63E-05,-6.945220511,-0.856568348
-7.63E-05,-6.945220511,-0.856568348
-7.62E-05,-6.945220511,-0.816589647
-7.62E-05,-6.945220511,-0.816589647
-7.62E-05,-6.904934108,-0.816589647
-7.62E-05,-6.904934108,-0.776610945
-7.61E-05,-6.904934108,-0.776610945
-7.61E-05,-6.864647704,-0.736632244
-7.61E-05,-6.864647704,-0.736632244
-7.61E-05,-6.864647704,-0.736632244
-7.60E-05,-6.8243613,-0.736632244
-7.60E-05,-6.8243613,-0.696653542
-7.60E-05,-6.8243613,-0.656674841
-7.60E-05,-6.784074896,-0.696653542
-7.59E-05,-6.784074896,-0.656674841
-7.59E-05,-6.743788492,-0.616696139
-7.59E-05,-6.743788492,-0.616696139
-7.59E-05,-6.703502088,-0.616696139
-7.58E-05,-6.703502088,-0.576717438
-7.58E-05,-6.703502088,-0.576717438
-7.58E-05,-6.663215684,-0.536738736
-7.58E-05,-6.663215684,-0.536738736
-7.57E-05,-6.663215684,-0.496760035
-7.57E-05,-6.62292928,-0.496760035
-7.57E-05,-6.62292928,-0.496760035
-7.57E-05,-6.62292928,-0.456781333
-7.56E-05,-6.582642876,-0.456781333
-7.56E-05,-6.542356473,-0.416802632
-7.56E-05,-6.542356473,-0.416802632
-7.56E-05,-6.542356473,-0.416802632
-7.55E-05,-6.502070069,-0.37682393
-7.55E-05,-6.502070069,-0.336845229
-7.55E-05,-6.461783665,-0.336845229
-7.55E-05,-6.461783665,-0.296866527
-7.54E-05,-6.461783665,-0.336845229
-7.54E-05,-6.421497261,-0.296866527
-7.54E-05,-6.421497261,-0.296866527
-7.54E-05,-6.421497261,-0.256887826
-7.53E-05,-6.381210857,-0.216909124
-7.53E-05,-6.381210857,-0.256887826
-7.53E-05,-6.340924453,-0.216909124
-7.53E-05,-6.340924453,-0.176930423
-7.52E-05,-6.340924453,-0.176930423
-7.52E-05,-6.300638049,-0.176930423
-7.52E-05,-6.300638049,-0.136951721
-7.52E-05,-6.260351645,-0.136951721
-7.51E-05,-6.260351645,-0.136951721
-7.51E-05,-6.260351645,-0.136951721
-7.51E-05,-6.220065241,-0.09697302
-7.51E-05,-6.220065241,-0.09697302
-7.50E-05,-6.179778838,-0.056994318
-7.50E-05,-6.179778838,-0.056994318
-7.50E-05,-6.179778838,-0.056994318
-7.50E-05,-6.179778838,-0.017015617
-7.49E-05,-6.139492434,-0.017015617
-7.49E-05,-6.139492434,0.022963085
-7.49E-05,-6.139492434,0.022963085
-7.49E-05,-6.09920603,0.022963085
-7.48E-05,-6.09920603,0.022963085
-7.48E-05,-6.058919626,0.062941786
-7.48E-05,-6.058919626,0.102920488
-7.48E-05,-6.058919626,0.062941786
-7.47E-05,-6.058919626,0.102920488
-7.47E-05,-6.018633222,0.102920488
-7.47E-05,-5.978346818,0.142899189
-7.47E-05,-5.978346818,0.142899189
-7.46E-05,-5.978346818,0.142899189
-7.46E-05,-5.938060414,0.182877891
-7.46E-05,-5.938060414,0.182877891
-7.46E-05,-5.89777401,0.222856592
-7.45E-05,-5.89777401,0.222856592
-7.45E-05,-5.857487606,0.222856592
-7.45E-05,-5.857487606,0.262835294
-7.45E-05,-5.857487606,0.262835294
-7.44E-05,-5.857487606,0.262835294
-7.44E-05,-5.817201202,0.302813995
-7.44E-05,-5.776914799,0.342792697
-7.44E-05,-5.776914799,0.342792697
-7.43E-05,-5.776914799,0.342792697
-7.43E-05,-5.736628395,0.342792697
-7.43E-05,-5.736628395,0.382771398
-7.43E-05,-5.736628395,0.382771398
-7.42E-05,-5.696341991,0.382771398
-7.42E-05,-5.696341991,0.4227501
-7.42E-05,-5.656055587,0.4227501
-7.42E-05,-5.656055587,0.4227501
-7.41E-05,-5.656055587,0.462728801
-7.41E-05,-5.615769183,0.462728801
-7.41E-05,-5.615769183,0.502707503
-7.41E-05,-5.615769183,0.502707503
-7.40E-05,-5.615769183,0.502707503
-7.40E-05,-5.575482779,0.502707503
-7.40E-05,-5.575482779,0.542686204
-7.40E-05,-5.535196375,0.542686204
-7.39E-05,-5.535196375,0.542686204
-7.39E-05,-5.535196375,0.542686204
-7.39E-05,-5.494909971,0.582664906
-7.39E-05,-5.494909971,0.582664906
-7.38E-05,-5.454623567,0.622643607
-7.38E-05,-5.454623567,0.622643607
-7.38E-05,-5.454623567,0.622643607
-7.38E-05,-5.414337164,0.622643607
-7.37E-05,-5.414337164,0.662622309
-7.37E-05,-5.414337164,0.662622309
-7.37E-05,-5.37405076,0.662622309
-7.37E-05,-5.37405076,0.70260101
-7.36E-05,-5.333764356,0.70260101
-7.36E-05,-5.333764356,0.742579712
-7.36E-05,-5.333764356,0.742579712
-7.36E-05,-5.293477952,0.742579712
-7.35E-05,-5.293477952,0.782558413
-7.35E-05,-5.293477952,0.782558413
-7.35E-05,-5.253191548,0.782558413
-7.35E-05,-5.253191548,0.782558413
-7.34E-05,-5.212905144,0.822537115
-7.34E-05,-5.17261874,0.822537115
-7.34E-05,-5.17261874,0.862515816
-7.34E-05,-5.17261874,0.862515816
-7.33E-05,-5.17261874,0.862515816
-7.33E-05,-5.132332336,0.902494518
-7.33E-05,-5.092045932,0.902494518
-7.33E-05,-5.051759528,0.942473219
-7.32E-05,-5.051759528,0.942473219
-7.32E-05,-5.051759528,0.942473219
-7.32E-05,-5.051759528,0.982451921
-7.32E-05,-5.011473125,0.982451921
-7.31E-05,-5.011473125,0.982451921
-7.31E-05,-5.011473125,0.982451921
-7.31E-05,-4.971186721,1.022430622
-7.31E-05,-4.971186721,1.022430622
-7.30E-05,-4.971186721,1.022430622
-7.30E-05,-4.930900317,1.022430622
